"","FPKM.SRR945393"
"ENSMUSG00000000392",0
"ENSMUSG00000000394",0
"ENSMUSG00000000399",78.8806331994288
"ENSMUSG00000000402",4.546054
"ENSMUSG00000000409",0.194124083304882
"ENSMUSG00000000411",0
"ENSMUSG00000000416",2.3259719404236
"ENSMUSG00000000420",20.6813204127559
"ENSMUSG00000000435",0
"ENSMUSG00000000439",4.68616622269807
"ENSMUSG00000000440",0.488975573315273
"ENSMUSG00000000441",8.41306337472608
"ENSMUSG00000000486",0.405435921824104
"ENSMUSG00000000489",3.19444703388609
"ENSMUSG00000000530",3.16703887549824
"ENSMUSG00000000531",2.734772
"ENSMUSG00000000532",14.984272
"ENSMUSG00000000538",16.2715920259014
"ENSMUSG00000000544",0
"ENSMUSG00000000552",2.15621770417495
"ENSMUSG00000000555",1.15220312588688
"ENSMUSG00000000560",0
"ENSMUSG00000000561",4.90913717971494
"ENSMUSG00000000562",0.0508256637168142
"ENSMUSG00000000563",78.2279619797808
"ENSMUSG00000000567",0.261782
"ENSMUSG00000000568",9.0407860333152
"ENSMUSG00000000579",3.96463838946254
"ENSMUSG00000000581",2.81386323454318
"ENSMUSG00000000594",79.101479
"ENSMUSG00000000600",1.19149272241797
"ENSMUSG00000000605",3.41581457725948
"ENSMUSG00000000606",0
"ENSMUSG00000000617",0
"ENSMUSG00000000627",0
"ENSMUSG00000000628",0.0952560319986597
"ENSMUSG00000000631",8.38129212614579
"ENSMUSG00000000632",0
"ENSMUSG00000000673",17.0118688295236
"ENSMUSG00000000682",1.11605248694187
"ENSMUSG00000000686",1.17621193607908
"ENSMUSG00000000690",15.2788982235234
"ENSMUSG00000000693",1.33559633586791
"ENSMUSG00000000701",0
"ENSMUSG00000000706",0
"ENSMUSG00000000708",15.639775062256
"ENSMUSG00000000711",26.0478640404666
"ENSMUSG00000000724",0
"ENSMUSG00000000730",0
"ENSMUSG00000000731",0
"ENSMUSG00000000732",2.12748725454545
"ENSMUSG00000000738",18.2546033240372
"ENSMUSG00000000739",0.233019439918534
"ENSMUSG00000000740",41.8936985333333
"ENSMUSG00000000743",22.6141649749389
"ENSMUSG00000000751",5.87673442326999
"ENSMUSG00000000753",1.271635296312
"ENSMUSG00000000759",3.48043163445378
"ENSMUSG00000000766",0
"ENSMUSG00000000776",4.57773285599159
"ENSMUSG00000000782",0.550073781333333
"ENSMUSG00000000787",66.1314836101952
"ENSMUSG00000000791",0
"ENSMUSG00000000792",0.126792
"ENSMUSG00000000794",0.293900814850254
"ENSMUSG00000000804",12.4403374497396
"ENSMUSG00000000805",43.7346547049847
"ENSMUSG00000000811",8.521511
"ENSMUSG00000000817",0
"ENSMUSG00000000823",6.75883106828194
"ENSMUSG00000000826",14.3873540031641
"ENSMUSG00000000827",4.32691659494179
"ENSMUSG00000000838",6.25739976767789
"ENSMUSG00000000861",0.0182420166982922
"ENSMUSG00000000869",0.26653619396903
"ENSMUSG00000000876",51.2542090844573
"ENSMUSG00000000881",3.97309775119781
"ENSMUSG00000000884",0.524217450580706
"ENSMUSG00000000889",0
"ENSMUSG00000000901",0.63297200611951
"ENSMUSG00000000902",3.4316060408575
"ENSMUSG00000000903",0
"ENSMUSG00000000915",7.47811324589497
"ENSMUSG00000000916",1.7847715415798
"ENSMUSG00000000934",11.9266901879589
"ENSMUSG00000000938",10.9380345275229
"ENSMUSG00000000942",1.68424
"ENSMUSG00000000948",0.647871240605828
"ENSMUSG00000000957",2.02315398993289
"ENSMUSG00000000958",70.6408794693816
"ENSMUSG00000000959",15.7028521456136
"ENSMUSG00000000976",2.53098816124007
"ENSMUSG00000000982",0
"ENSMUSG00000000983",0
"ENSMUSG00000001014",0
"ENSMUSG00000001016",3.77081328298368
"ENSMUSG00000001017",10.278605685455
"ENSMUSG00000001018",6.31300271921397
"ENSMUSG00000001020",2.44574014726027
"ENSMUSG00000001021",0.0709846464419476
"ENSMUSG00000001023",0
"ENSMUSG00000001025",6.22337190490124
"ENSMUSG00000001027",0.0510438372390285
"ENSMUSG00000001029",2.55527821743697
"ENSMUSG00000001034",1.51987207692308
"ENSMUSG00000001036",5.16821031140015
"ENSMUSG00000001039",3.49212403264281
"ENSMUSG00000001052",9.26303552591362
"ENSMUSG00000001053",4.19844802895894
"ENSMUSG00000001054",9.08754613049514
"ENSMUSG00000001056",11.1318629066318
"ENSMUSG00000001062",4.80866304832137
"ENSMUSG00000001065",2.95028807142857
"ENSMUSG00000001076",0.257165
"ENSMUSG00000001082",2.08745154768487
"ENSMUSG00000001089",6.61502537808185
"ENSMUSG00000001095",31.355719
"ENSMUSG00000001098",9.27545567467195
"ENSMUSG00000001100",21.2216825749405
"ENSMUSG00000001103",0
"ENSMUSG00000001105",14.5687340911475
"ENSMUSG00000001119",5.64842397260274
"ENSMUSG00000001120",6.01741978895329
"ENSMUSG00000001123",2.88378587552644
"ENSMUSG00000001127",13.4552902972023
"ENSMUSG00000001128",1.67606692165899
"ENSMUSG00000001131",0
"ENSMUSG00000001134",2.7896059176327
"ENSMUSG00000001138",6.24100703582554
"ENSMUSG00000001143",3.05867249843729
"ENSMUSG00000001150",5.15610604460192
"ENSMUSG00000001151",3.83994026394603
"ENSMUSG00000001155",5.90177431109023
"ENSMUSG00000001156",1.91109054539027
"ENSMUSG00000001157",3.15265622639766
"ENSMUSG00000001158",8.26239447468699
"ENSMUSG00000001166",0.35503546029106
"ENSMUSG00000001168",0
"ENSMUSG00000001173",2.99602502709256
"ENSMUSG00000001175",13.7234838023799
"ENSMUSG00000001211",44.9363820218229
"ENSMUSG00000001225",0
"ENSMUSG00000001227",0.951645256048387
"ENSMUSG00000001228",0.177546152148392
"ENSMUSG00000001229",4.07070669364455
"ENSMUSG00000001240",4.31780528506513
"ENSMUSG00000001247",15.6171927720994
"ENSMUSG00000001248",3.85291397785837
"ENSMUSG00000001249",58.1184092109242
"ENSMUSG00000001260",0
"ENSMUSG00000001270",21.5645029823834
"ENSMUSG00000001280",7.91279707504236
"ENSMUSG00000001281",0.697176438267148
"ENSMUSG00000001285",7.4532584753808
"ENSMUSG00000001288",3.63223817906595
"ENSMUSG00000001289",38.3481116348637
"ENSMUSG00000001300",2.75400927571116
"ENSMUSG00000001305",0.751491906761346
"ENSMUSG00000001313",3.02120549547739
"ENSMUSG00000001323",19.697018120614
"ENSMUSG00000001333",0.082607536687631
"ENSMUSG00000001334",0.804761
"ENSMUSG00000001348",33.4705160901478
"ENSMUSG00000001349",0.0889602521929825
"ENSMUSG00000001366",15.4846717628102
"ENSMUSG00000001376",2.48199138577745
"ENSMUSG00000001380",13.659563228443
"ENSMUSG00000001383",20.0253497581019
"ENSMUSG00000001403",0.740985245
"ENSMUSG00000001415",8.47222929255319
"ENSMUSG00000001416",11.5720796935636
"ENSMUSG00000001418",14.3933899655063
"ENSMUSG00000001419",11.28861793868
"ENSMUSG00000001420",0.497308518200549
"ENSMUSG00000001424",5.72934713436507
"ENSMUSG00000001435",26.5819848216778
"ENSMUSG00000001436",23.4904177594746
"ENSMUSG00000001440",22.4470488236722
"ENSMUSG00000001441",6.88014137829586
"ENSMUSG00000001444",0
"ENSMUSG00000001445",33.06728
"ENSMUSG00000001467",41.8633634061155
"ENSMUSG00000001472",31.351656344898
"ENSMUSG00000001473",4.80466954616332
"ENSMUSG00000001482",20.21023289451
"ENSMUSG00000001493",1.571366
"ENSMUSG00000001494",0.869143
"ENSMUSG00000001496",0
"ENSMUSG00000001497",0.150872976265823
"ENSMUSG00000001504",3.79330420292505
"ENSMUSG00000001506",1.65325350144751
"ENSMUSG00000001507",8.99119237688266
"ENSMUSG00000001508",0
"ENSMUSG00000001510",0
"ENSMUSG00000001517",0.516493272158498
"ENSMUSG00000001518",2.20125191065389
"ENSMUSG00000001520",0.349473396060687
"ENSMUSG00000001521",4.00817795204453
"ENSMUSG00000001524",2.11217774102022
"ENSMUSG00000001525",17.5998031716261
"ENSMUSG00000001542",6.86538001221001
"ENSMUSG00000001552",24.2384602386576
"ENSMUSG00000001555",1.04985498875639
"ENSMUSG00000001558",0
"ENSMUSG00000001566",0
"ENSMUSG00000001569",2.80293416821924
"ENSMUSG00000001576",7.58703361937444
"ENSMUSG00000001583",2.6010692532292
"ENSMUSG00000001588",0.293789985239852
"ENSMUSG00000001604",10.8881835807143
"ENSMUSG00000001622",0
"ENSMUSG00000001627",2.32073039399112
"ENSMUSG00000001630",3.32366948934426
"ENSMUSG00000001632",3.01616833500516
"ENSMUSG00000001642",2.86710787118321
"ENSMUSG00000001655",0
"ENSMUSG00000001656",0
"ENSMUSG00000001657",0.845179224929378
"ENSMUSG00000001661",1.53738865116279
"ENSMUSG00000001663",74.1477699587696
"ENSMUSG00000001665",18.3441374284227
"ENSMUSG00000001666",91.2779292095731
"ENSMUSG00000001670",0
"ENSMUSG00000001672",5.34713880968331
"ENSMUSG00000001674",4.8266955255739
"ENSMUSG00000001687",11.0522556437392
"ENSMUSG00000001700",4.05806420162
"ENSMUSG00000001707",2.45244214215536
"ENSMUSG00000001729",16.8331915080527
"ENSMUSG00000001739",6.86445919491525
"ENSMUSG00000001741",0.24640876287349
"ENSMUSG00000001750",3.93519272561373
"ENSMUSG00000001751",14.7061935289691
"ENSMUSG00000001755",31.9588026815487
"ENSMUSG00000001761",12.3973348418431
"ENSMUSG00000001763",5.5467620746872
"ENSMUSG00000001767",3.34564839438085
"ENSMUSG00000001768",6.86839389583888
"ENSMUSG00000001773",100.384810619938
"ENSMUSG00000001774",4.37525570578821
"ENSMUSG00000001783",30.117198576673
"ENSMUSG00000001785",4.28142010129164
"ENSMUSG00000001786",10.0559791108414
"ENSMUSG00000001794",48.210026617279
"ENSMUSG00000001802",5.9614438893617
"ENSMUSG00000001804",0
"ENSMUSG00000001815",0
"ENSMUSG00000001819",0
"ENSMUSG00000001823",0
"ENSMUSG00000001827",76.8313674928167
"ENSMUSG00000001829",7.48226297650602
"ENSMUSG00000001833",4.18452232258619
"ENSMUSG00000001844",8.61574500174581
"ENSMUSG00000001847",15.6190471218861
"ENSMUSG00000001855",5.31805913541775
"ENSMUSG00000001864",45.0196491996528
"ENSMUSG00000001865",0
"ENSMUSG00000001870",1.19009991057899
"ENSMUSG00000001891",60.0152717295536
"ENSMUSG00000001901",0
"ENSMUSG00000001909",3.7615061284491
"ENSMUSG00000001910",18.244211910122
"ENSMUSG00000001911",4.24529492028296
"ENSMUSG00000001918",12.4622985387012
"ENSMUSG00000001924",43.801808068894
"ENSMUSG00000001930",0.139878449078685
"ENSMUSG00000001942",1.36864943355244
"ENSMUSG00000001943",1.59747543658413
"ENSMUSG00000001946",6.60119548517614
"ENSMUSG00000001948",2.37195368614515
"ENSMUSG00000001962",10.4205841468531
"ENSMUSG00000001964",10.1832123591577
"ENSMUSG00000001983",12.34513
"ENSMUSG00000001985",0
"ENSMUSG00000001986",1.05471340379349
"ENSMUSG00000001988",0.174402091060153
"ENSMUSG00000001995",1.77662664656338
"ENSMUSG00000001998",1.29599207686035
"ENSMUSG00000001999",14.8724451921504
"ENSMUSG00000002006",0.185436
"ENSMUSG00000002007",0.136155690373563
"ENSMUSG00000002010",62.4422076956683
"ENSMUSG00000002012",0
"ENSMUSG00000002014",7.26710432170543
"ENSMUSG00000002015",74.844261
"ENSMUSG00000002017",7.3465942516835
"ENSMUSG00000002020",0.0908321482160313
"ENSMUSG00000002028",5.84850935758848
"ENSMUSG00000002031",5.28052214401496
"ENSMUSG00000002032",10.2146603225405
"ENSMUSG00000002033",0.0579775873355766
"ENSMUSG00000002043",4.16113930144745
"ENSMUSG00000002052",12.9555695537703
"ENSMUSG00000002055",0.374305230974395
"ENSMUSG00000002057",0
"ENSMUSG00000002058",1.40552030392157
"ENSMUSG00000002059",15.3132199899371
"ENSMUSG00000002064",28.3569255115512
"ENSMUSG00000002068",0.34571526446281
"ENSMUSG00000002076",1.33491246308164
"ENSMUSG00000002083",0.481549530131827
"ENSMUSG00000002100",0
"ENSMUSG00000002102",32.6614103636364
"ENSMUSG00000002103",11.1384943962592
"ENSMUSG00000002104",0
"ENSMUSG00000002105",6.81638016594783
"ENSMUSG00000002107",0.499594095348478
"ENSMUSG00000002108",14.959537159841
"ENSMUSG00000002109",3.64728036769006
"ENSMUSG00000002111",0.866392221892393
"ENSMUSG00000002129",6.83917940361152
"ENSMUSG00000002147",16.2971642705588
"ENSMUSG00000002190",0
"ENSMUSG00000002204",1042.27490157707
"ENSMUSG00000002205",5.19204402846975
"ENSMUSG00000002210",3.20490254970286
"ENSMUSG00000002221",2.75594895696622
"ENSMUSG00000002222",22.9437389099219
"ENSMUSG00000002227",4.0862773839843
"ENSMUSG00000002228",0.374841200110254
"ENSMUSG00000002233",26.3896708627936
"ENSMUSG00000002240",0
"ENSMUSG00000002249",2.38844354498064
"ENSMUSG00000002250",2.86362943092893
"ENSMUSG00000002257",0.7239436875
"ENSMUSG00000002265",6.83492326598619
"ENSMUSG00000002266",1.92782581424685
"ENSMUSG00000002274",3.68761608432776
"ENSMUSG00000002279",1.97987630281846
"ENSMUSG00000002280",5.1517288892817
"ENSMUSG00000002289",24.6690952504942
"ENSMUSG00000002297",0.35124817071494
"ENSMUSG00000002307",4.25462636464614
"ENSMUSG00000002308",4.71830218348942
"ENSMUSG00000002319",9.82129504369244
"ENSMUSG00000002320",12.8891766255155
"ENSMUSG00000002324",0
"ENSMUSG00000002325",0.963320209246194
"ENSMUSG00000002326",2.32158935261147
"ENSMUSG00000002329",8.7126313105315
"ENSMUSG00000002332",19.6193355782609
"ENSMUSG00000002341",0
"ENSMUSG00000002342",8.99556277892731
"ENSMUSG00000002343",0.724170055487431
"ENSMUSG00000002345",7.52629958378747
"ENSMUSG00000002346",19.817731402435
"ENSMUSG00000002365",24.7729137743987
"ENSMUSG00000002372",3.82066963333333
"ENSMUSG00000002379",40.9043169294872
"ENSMUSG00000002384",0
"ENSMUSG00000002393",26.4281104455246
"ENSMUSG00000002395",11.5356070880617
"ENSMUSG00000002396",6.44621619556989
"ENSMUSG00000002409",7.23339721855288
"ENSMUSG00000002413",3.89679671252345
"ENSMUSG00000002416",6.05177882977967
"ENSMUSG00000002428",3.67804630703085
"ENSMUSG00000002455",12.579625747603
"ENSMUSG00000002458",0.73324818206278
"ENSMUSG00000002459",0
"ENSMUSG00000002475",27.407688164096
"ENSMUSG00000002477",3.92740849610136
"ENSMUSG00000002486",0.930495043260781
"ENSMUSG00000002489",0.295439535429936
"ENSMUSG00000002496",8.79266802214137
"ENSMUSG00000002500",0.739238817407182
"ENSMUSG00000002504",14.2130284315949
"ENSMUSG00000002524",11.3587754357624
"ENSMUSG00000002546",13.5134106529091
"ENSMUSG00000002550",16.6867278426027
"ENSMUSG00000002565",12.6252002967656
"ENSMUSG00000002578",2.32377108698344
"ENSMUSG00000002580",40.485065
"ENSMUSG00000002588",0
"ENSMUSG00000002602",7.68782158156169
"ENSMUSG00000002603",1.75861719853233
"ENSMUSG00000002608",7.56490851942117
"ENSMUSG00000002617",2.51628696117805
"ENSMUSG00000002625",12.7079622006702
"ENSMUSG00000002633",0.411784
"ENSMUSG00000002635",4.1879333750807
"ENSMUSG00000002658",10.944878
"ENSMUSG00000002660",34.6288780212592
"ENSMUSG00000002661",9.91673787172012
"ENSMUSG00000002664",0
"ENSMUSG00000002668",0.904584924251321
"ENSMUSG00000002679",4.10156982377332
"ENSMUSG00000002688",5.25634
"ENSMUSG00000002699",0.382700087912088
"ENSMUSG00000002718",8.81420674094444
"ENSMUSG00000002728",5.63004608205128
"ENSMUSG00000002731",8.21260553254438
"ENSMUSG00000002732",2.56048426329966
"ENSMUSG00000002733",12.3404217895074
"ENSMUSG00000002741",19.0075610991957
"ENSMUSG00000002748",5.6579001679959
"ENSMUSG00000002763",18.1367337913593
"ENSMUSG00000002767",29.4321626247863
"ENSMUSG00000002768",11.2552732565076
"ENSMUSG00000002769",25.6650223134328
"ENSMUSG00000002771",0.0569333247221388
"ENSMUSG00000002778",41.0646768297759
"ENSMUSG00000002781",5.33811432974195
"ENSMUSG00000002791",0
"ENSMUSG00000002797",2.4599770622337
"ENSMUSG00000002799",0.448572386503948
"ENSMUSG00000002803",1.27890012951807
"ENSMUSG00000002804",5.28261187082546
"ENSMUSG00000002808",1.28125647686703
"ENSMUSG00000002812",16.2395276550903
"ENSMUSG00000002814",0.698464791911285
"ENSMUSG00000002820",5.16966941395925
"ENSMUSG00000002825",2.44560775772935
"ENSMUSG00000002831",4.35604
"ENSMUSG00000002833",4.0408878195242
"ENSMUSG00000002835",0.246606637000226
"ENSMUSG00000002844",4.210207
"ENSMUSG00000002845",2.20031046311676
"ENSMUSG00000002846",8.03142322365471
"ENSMUSG00000002847",5.72506377700348
"ENSMUSG00000002870",1.27334155621047
"ENSMUSG00000002871",4.68790419156078
"ENSMUSG00000002881",11.5468963682927
"ENSMUSG00000002885",4.17602281181794
"ENSMUSG00000002897",1.99123852828446
"ENSMUSG00000002900",21.1141273559544
"ENSMUSG00000002908",0.310530271419228
"ENSMUSG00000002910",1.47086227444307
"ENSMUSG00000002930",0
"ENSMUSG00000002944",43.0967548172702
"ENSMUSG00000002948",5.68090916819013
"ENSMUSG00000002949",10.2235128837336
"ENSMUSG00000002957",47.0960848046972
"ENSMUSG00000002963",4.75562132830769
"ENSMUSG00000002968",9.94049440450911
"ENSMUSG00000002980",27.8752111228509
"ENSMUSG00000002981",28.4382120508857
"ENSMUSG00000002983",1.00369038223938
"ENSMUSG00000002984",7.27283703899845
"ENSMUSG00000002985",101.030482495323
"ENSMUSG00000002992",0
"ENSMUSG00000002996",11.0733125795362
"ENSMUSG00000002997",1.22200074972618
"ENSMUSG00000003031",12.9223696225835
"ENSMUSG00000003032",2.64506491603805
"ENSMUSG00000003033",10.7972689359296
"ENSMUSG00000003037",12.7138174360838
"ENSMUSG00000003038",1.47681432843137
"ENSMUSG00000003039",14.2904532540259
"ENSMUSG00000003051",4.82899471583221
"ENSMUSG00000003053",0
"ENSMUSG00000003062",2.37622580428571
"ENSMUSG00000003068",13.2778911375546
"ENSMUSG00000003070",0
"ENSMUSG00000003072",113.442631521266
"ENSMUSG00000003099",17.056960606824
"ENSMUSG00000003119",2.73633917382779
"ENSMUSG00000003123",7.02223373768264
"ENSMUSG00000003131",7.81046234938301
"ENSMUSG00000003134",0.971500312845963
"ENSMUSG00000003135",6.69277418557583
"ENSMUSG00000003153",0.103023029813665
"ENSMUSG00000003154",5.86549274915825
"ENSMUSG00000003161",9.25617555214345
"ENSMUSG00000003166",10.455011301182
"ENSMUSG00000003184",9.17772619320163
"ENSMUSG00000003190",2.71752909919028
"ENSMUSG00000003198",1.48533558946078
"ENSMUSG00000003199",12.651525481128
"ENSMUSG00000003200",3.8500470999601
"ENSMUSG00000003206",0
"ENSMUSG00000003208",0.583529855528652
"ENSMUSG00000003226",13.6445748716746
"ENSMUSG00000003227",0
"ENSMUSG00000003228",1.32298011622962
"ENSMUSG00000003233",7.45027840483619
"ENSMUSG00000003234",10.6087859629005
"ENSMUSG00000003235",17.205050116763
"ENSMUSG00000003269",7.65976418548621
"ENSMUSG00000003271",0.0202808556962025
"ENSMUSG00000003273",1.88851104101765
"ENSMUSG00000003279",0.0553740363890442
"ENSMUSG00000003282",0.301133817367739
"ENSMUSG00000003283",0
"ENSMUSG00000003299",20.5099755200611
"ENSMUSG00000003308",7.98580115086299
"ENSMUSG00000003309",5.4481366589172
"ENSMUSG00000003316",29.9418878825106
"ENSMUSG00000003341",0
"ENSMUSG00000003344",12.9303887668712
"ENSMUSG00000003345",10.4453660959669
"ENSMUSG00000003346",26.1309374524887
"ENSMUSG00000003348",2.83569986478181
"ENSMUSG00000003352",3.03090970199501
"ENSMUSG00000003354",0
"ENSMUSG00000003355",0.59386727383592
"ENSMUSG00000003360",8.38187108588859
"ENSMUSG00000003363",17.5044530745554
"ENSMUSG00000003378",2.81832831578947
"ENSMUSG00000003379",0
"ENSMUSG00000003380",36.9606782114248
"ENSMUSG00000003382",2.74711095259879
"ENSMUSG00000003402",23.1870251101754
"ENSMUSG00000003410",0
"ENSMUSG00000003411",0.540749847616345
"ENSMUSG00000003418",6.38765224608559
"ENSMUSG00000003420",63.0672240594672
"ENSMUSG00000003421",7.28683016821429
"ENSMUSG00000003423",9.54779109752475
"ENSMUSG00000003429",118.801257412717
"ENSMUSG00000003435",12.9120752298751
"ENSMUSG00000003436",0
"ENSMUSG00000003437",9.93408113147179
"ENSMUSG00000003438",12.2876973364382
"ENSMUSG00000003444",5.5605
"ENSMUSG00000003452",0.526643449019106
"ENSMUSG00000003458",17.648019283522
"ENSMUSG00000003464",18.995602974574
"ENSMUSG00000003469",2.38565693402062
"ENSMUSG00000003476",0
"ENSMUSG00000003477",28.79217077
"ENSMUSG00000003484",0
"ENSMUSG00000003500",2.32349326290225
"ENSMUSG00000003505",0
"ENSMUSG00000003518",13.3062802370782
"ENSMUSG00000003526",30.6000756317815
"ENSMUSG00000003527",2.2093452552588
"ENSMUSG00000003528",42.2207551765249
"ENSMUSG00000003531",6.0892448241206
"ENSMUSG00000003534",25.1242760412652
"ENSMUSG00000003541",23.844334
"ENSMUSG00000003545",0
"ENSMUSG00000003546",25.9746627437947
"ENSMUSG00000003549",2.15824063387978
"ENSMUSG00000003555",0
"ENSMUSG00000003559",13.9564116136364
"ENSMUSG00000003573",2.00116081395349
"ENSMUSG00000003575",2.15692010972992
"ENSMUSG00000003581",6.94434884318996
"ENSMUSG00000003585",0.508407534094151
"ENSMUSG00000003604",1.99156788942212
"ENSMUSG00000003617",8.85502373614886
"ENSMUSG00000003623",50.6323849343842
"ENSMUSG00000003644",8.05560535674026
"ENSMUSG00000003657",0
"ENSMUSG00000003660",19.8350277804067
"ENSMUSG00000003662",13.9626825258054
"ENSMUSG00000003665",0
"ENSMUSG00000003680",1.33677799023321
"ENSMUSG00000003721",11.3566636968039
"ENSMUSG00000003731",15.3211767750037
"ENSMUSG00000003746",11.0897584294599
"ENSMUSG00000003752",0.859070751561022
"ENSMUSG00000003762",3.09544508163265
"ENSMUSG00000003778",3.2647529867394
"ENSMUSG00000003779",0.15116756846473
"ENSMUSG00000003808",3.86998956654914
"ENSMUSG00000003809",98.3483459244735
"ENSMUSG00000003810",7.40286912177894
"ENSMUSG00000003812",2.25077315012062
"ENSMUSG00000003813",10.077366306558
"ENSMUSG00000003814",89.8871916770833
"ENSMUSG00000003824",1.24097761382114
"ENSMUSG00000003847",4.8190606718903
"ENSMUSG00000003848",3.79741284538153
"ENSMUSG00000003849",12.862126
"ENSMUSG00000003863",0
"ENSMUSG00000003865",8.51653913677177
"ENSMUSG00000003868",4.28574624052378
"ENSMUSG00000003872",0
"ENSMUSG00000003873",8.60990918401015
"ENSMUSG00000003882",0.0812901822860819
"ENSMUSG00000003923",9.30260934114466
"ENSMUSG00000003929",1.30583752312224
"ENSMUSG00000003934",0.238178
"ENSMUSG00000003948",14.2753326040212
"ENSMUSG00000003949",14.0344800404131
"ENSMUSG00000003955",28.9208514188235
"ENSMUSG00000003970",158.137024971302
"ENSMUSG00000003974",0
"ENSMUSG00000003992",1.78989481703193
"ENSMUSG00000004018",0.973463189501779
"ENSMUSG00000004031",0.0864741957340025
"ENSMUSG00000004032",73.7977351964006
"ENSMUSG00000004035",8.38145731667708
"ENSMUSG00000004038",0
"ENSMUSG00000004040",6.5449306752388
"ENSMUSG00000004043",3.12988059820552
"ENSMUSG00000004044",9.37084059436855
"ENSMUSG00000004054",13.3095759230594
"ENSMUSG00000004056",9.22884719464311
"ENSMUSG00000004069",24.6100808282209
"ENSMUSG00000004070",17.9595113071719
"ENSMUSG00000004071",8.04926673855756
"ENSMUSG00000004085",1.76644146643735
"ENSMUSG00000004096",25.0329723857416
"ENSMUSG00000004098",0
"ENSMUSG00000004099",2.75444748095432
"ENSMUSG00000004100",1.03811399075924
"ENSMUSG00000004105",4.672981538021
"ENSMUSG00000004110",0.0772960793562708
"ENSMUSG00000004113",0
"ENSMUSG00000004127",0.574019334754263
"ENSMUSG00000004151",2.52352229948857
"ENSMUSG00000004187",4.25870517192269
"ENSMUSG00000004207",399.460095373542
"ENSMUSG00000004221",2.64874960924784
"ENSMUSG00000004231",5.72956158994269
"ENSMUSG00000004233",2.89768337436932
"ENSMUSG00000004263",21.4739598676087
"ENSMUSG00000004264",16.646258767886
"ENSMUSG00000004266",5.49351388793719
"ENSMUSG00000004267",0.403917000850159
"ENSMUSG00000004268",4.65330444278929
"ENSMUSG00000004270",25.7684353880049
"ENSMUSG00000004285",86.7048945023518
"ENSMUSG00000004296",0
"ENSMUSG00000004317",12.9275168466643
"ENSMUSG00000004319",7.89144089444086
"ENSMUSG00000004328",1.1717673147541
"ENSMUSG00000004341",16.7055233625731
"ENSMUSG00000004344",0
"ENSMUSG00000004347",0.0521814420690686
"ENSMUSG00000004356",4.99433172840475
"ENSMUSG00000004359",0
"ENSMUSG00000004360",0
"ENSMUSG00000004364",22.9442311504207
"ENSMUSG00000004366",0
